anio,mes,recaudacion,emae,exportaciones,importaciones,dolar_blue,dolar_oficial,monedas_publico,ingresos_familiares,ipc
2014,5,0.34005650591050096,-0.02244541959638091,-0.144726783092044,-0.17802419276416304,0.2954545454545454,0.5302457466918715,-0.3974763406940063,0.009546539379474916,0.022452917491683527
2014,6,0.3475012118941738,-0.01579516830710115,-0.03737431916168721,-0.11968172810216826,0.5093167701863353,0.5106580166821133,-0.3387622149837133,0.011792452830188704,0.022729785360518978
2014,7,0.3387106930899104,-0.035216296040318174,-0.07412616865598143,-0.12064265735805413,0.4888628370457211,0.4922937443336357,-0.23693379790940772,0.011655011655011593,0.022476278938357297
2014,8,0.3080885030923999,-0.05603061815356203,-0.10828215052890877,-0.20208235262214302,0.518918918918919,0.48239436619718323,-0.1630434782608695,0.011792452830188704,0.021709776627950744
2014,9,0.37698774758098574,-0.035958753725224724,-0.13133695876475548,-0.06383286829956825,0.6561181434599155,0.45517241379310347,-0.1618705035971223,0.014354066985645897,0.018512944444028834
2014,10,0.4128035309595457,-0.035943369858959184,-0.03864935963808569,-0.1956795394259061,0.439516129032258,0.43834459459459474,-0.1779359430604982,0.014527845036319542,0.017364650852538528
2014,11,0.3834118796825934,-0.03307094302888591,-0.03936968397418328,-0.23649729835684719,0.3688610240334378,0.3886178861788616,-0.0719696969696969,0.007211538461538547,0.017046824895170887
2014,12,0.42503632432198124,-0.015016048822960149,-0.09054982950744184,-0.20534761701492266,0.3800000000000001,0.3126436781609194,0.031620553359683834,0.0023866348448686736,0.016157912125205447
2015,1,0.30900632090372326,-0.02878536664210385,-0.11211310056701773,-0.2276522195726568,0.07509881422924902,0.0791277258566978,0.2633928571428572,-0.004739336492891044,0.015630108499143505
2015,2,0.31676499408395586,0.0010686393687444617,-0.16696642915563242,-0.2623865178780479,0.15822222222222226,0.10843373493975905,0.541871921182266,-0.009501187648456089,0.015984282935502466
2015,3,0.3591293526104302,0.033701799483556893,-0.10818261465391166,-0.061424322917337126,0.1685185185185183,0.10299625468164808,0.7301587301587305,-0.014319809069212375,0.015435640036612781
2015,4,0.2151439167947924,0.033760769420764,-0.20425194420347959,-0.12785928473385944,0.20379146919431257,0.11360799001248445,0.844086021505376,-0.019138755980861233,0.015109499395684733
2015,5,0.32461044344780854,0.028518661239432364,-0.2748497291998382,-0.13398414148903237,0.10964912280701755,0.11241507103150084,0.8743455497382195,-0.028368794326241176,0.014988530048516009
2015,6,0.3926449365628355,0.059386584519650176,-0.16064407299756434,-0.024063287880338957,0.10288065843621408,0.1165644171779141,0.7635467980295565,-0.037296037296037365,0.015701366267748672
2015,7,0.3662214340640366,0.04416076435379912,-0.1321539046565685,-0.05606242872750333,0.1763779527559055,0.11786148238153094,0.6438356164383563,-0.04608294930875578,0.01890328157653474
2015,8,0.34410152637562597,0.04539273716820991,-0.20003741952139598,-0.006987580562696882,0.10106761565836297,0.10570071258907365,0.5497835497835495,-0.030303030303030276,0.01961466628044356
2015,9,0.3096898356520634,0.029379253010825,-0.09203315901177123,-0.02781653324644151,0.01847133757961794,0.1172985781990521,0.5364806866952787,-0.01650943396226412,0.021023790382933616
2015,10,0.28811369213672133,0.025786496507094414,-0.1313557599584103,-0.07940597667648908,0.10294117647058831,0.1227246036406342,0.5584415584415583,-0.0023866348448687846,0.022163240435243998
2015,11,0.2779682934575114,0.03760700497475766,-0.18214883236802237,0.010444660727190858,0.1251908396946566,0.135831381733021,0.5020408163265304,0.0023866348448686736,0.024178041147496537
2015,12,0.3417798112921717,0.010725039542142767,-0.23831161843088822,0.024063766062823788,0.03768115942028971,0.5656742556917689,0.4252873563218391,0.0023809523809523725,0.02697860793372738
2016,1,0.3709451458913984,0.005584115340199869,0.0223684630493306,-0.05488172232790267,0.04926470588235299,0.6327944572748267,0.03180212014134276,0.0071428571428571175,0.028311778277245084
2016,2,0.2748714187240351,0.012097561980960014,0.06952576685219625,0.002861743439739106,0.1980046047582502,0.814645308924485,-0.10223642172523961,0.016786570743405393,0.028384951736502254
2016,3,0.2996267613003434,0.004543777110976865,0.008989844001886071,-0.09932849594663273,0.20919175911251986,0.685342388228636,-0.15596330275229364,0.0314769975786926,0.027328374206836845
2016,4,0.35282430788989894,-0.026884693380332947,-0.08063870416235075,-0.1034458366076495,0.1543307086614174,0.6300448430493273,-0.25364431486880457,0.04146341463414638,0.027291809439784726
2016,5,0.24100015463294433,-0.03181133606712239,0.03418055530142561,-0.02584940171175587,0.14703557312252968,0.5868961687951135,-0.35474860335195524,0.05839416058394176,0.028200746414940872
2016,6,0.24609637292395603,-0.05692551456485906,-0.12263978077607052,-0.11576755562162289,0.12313432835820892,0.6736263736263737,-0.4022346368715084,0.07263922518159815,0.027522726541163302
2016,7,0.24005181998411862,-0.053434135094960755,-0.101866911344064,-0.18669521773221576,0.03547523427041499,0.6608695652173913,-0.4277777777777777,0.08937198067632868,0.024746226868715426
2016,8,0.2561402715431722,-0.019055496368657443,0.12228951145757883,-0.07694170952688972,-0.003878474466709747,0.631578947368421,-0.45810055865921784,0.06490384615384626,0.023252072345937232
2016,9,0.30535143135071063,-0.026559669307530953,-0.021784456739969982,-0.1358938713178034,-0.01751094434021261,0.6468716861081654,-0.45530726256983234,0.0455635491606714,0.022520258160474763
2016,10,0.2478140875599637,-0.040184825374972366,-0.058856726941917015,-0.05437861432964897,-0.012063492063491998,0.610878661087866,-0.43333333333333335,0.02392344497607657,0.021976564732880188
2016,11,0.4026319285829041,-0.008464209501952369,0.20976984568868762,0.00501841552609994,0.09565807327001341,0.6608247422680413,-0.4157608695652173,0.02619047619047632,0.020751422597874363
